Shaft Encoder(cm),Axial_Sig,Radial_Sig,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,Sensor26,Sensor27,Sensor28,Sensor29,Sensor30,Sensor31,Sensor32
881.2818,1742.95,668.96,1023.44,1023.44,906.25,1007.81,992.19,1015.63,1023.44,984.38,1039.06,953.13,1054.69,1085.94,1960.94,1109.38,1992.19,984.38,1070.31,1054.69,1914.06,1039.06,960.94,953.13,960.94,968.75,968.75,984.38,984.38,882.81,921.88,976.56,976.56,968.75
881.7363,1741.08,667.02,1039.06,1031.25,906.25,1007.81,992.19,1007.81,1023.44,976.56,1039.06,953.13,1062.5,1078.13,1953.13,1109.38,1992.19,992.19,1062.5,1062.5,1906.25,1031.25,960.94,960.94,968.75,976.56,960.94,976.56,976.56,890.63,921.88,976.56,976.56,968.75
882.0014,1740.81,665.78,1031.25,1031.25,914.06,1007.81,992.19,1015.63,1015.63,984.38,1039.06,953.13,1062.5,1078.13,1968.75,1109.38,1992.19,992.19,1062.5,1054.69,1906.25,1031.25,960.94,968.75,960.94,968.75,968.75,976.56,976.56,890.63,921.88,976.56,976.56,968.75
882.1529,1741.96,665.15,1031.25,1031.25,906.25,1007.81,984.38,1007.81,1015.63,976.56,1039.06,960.94,1054.69,1085.94,1960.94,1117.19,1992.19,992.19,1070.31,1062.5,1906.25,1031.25,960.94,960.94,960.94,968.75,968.75,976.56,984.38,890.63,921.88,976.56,984.38,968.75
882.418,1740.9,664.59,1023.44,1023.44,906.25,1007.81,1000,1007.81,1023.44,976.56,1031.25,960.94,1054.69,1078.13,1960.94,1109.38,1992.19,992.19,1062.5,1054.69,1906.25,1023.44,960.94,960.94,960.94,968.75,968.75,976.56,976.56,882.81,929.69,976.56,984.38,968.75
883.2891,1738.53,665.48,1031.25,1031.25,898.44,1000,1000,1007.81,1031.25,984.38,1046.88,953.13,1054.69,1070.31,1968.75,1117.19,1992.19,984.38,1062.5,1054.69,1945.31,1023.44,960.94,960.94,960.94,976.56,976.56,976.56,984.38,882.81,921.88,984.38,984.38,968.75
883.7058,1740.57,669.03,1031.25,1031.25,898.44,1007.81,1000,1007.81,1031.25,976.56,1039.06,960.94,1062.5,1078.13,1976.56,1117.19,1992.19,984.38,1070.31,1062.5,1906.25,1031.25,968.75,960.94,960.94,968.75,960.94,984.38,984.38,890.63,929.69,984.38,984.38,976.56
884.0087,1740.61,671.23,1023.44,1023.44,898.44,1007.81,992.19,1015.63,1023.44,984.38,1039.06,945.31,1054.69,1078.13,1968.75,1109.38,1992.19,992.19,1062.5,1062.5,1906.25,1023.44,960.94,960.94,960.94,968.75,968.75,968.75,984.38,882.81,929.69,984.38,976.56,976.56
884.4254,1739.55,672.25,1023.44,1031.25,898.44,1007.81,992.19,1015.63,1023.44,984.38,1046.88,953.13,1062.5,1085.94,1960.94,1109.38,1992.19,1000,1070.31,1062.5,1906.25,1031.25,960.94,960.94,953.13,976.56,960.94,984.38,984.38,890.63,929.69,984.38,984.38,968.75
884.842,1741.59,673.49,1031.25,1031.25,906.25,1007.81,992.19,1015.63,1023.44,984.38,1039.06,953.13,1054.69,1078.13,1960.94,1117.19,1992.19,992.19,1070.31,1062.5,1906.25,1031.25,960.94,960.94,960.94,968.75,968.75,976.56,976.56,882.81,937.5,976.56,984.38,976.56
885.5237,1741.08,672.74,1023.44,1015.63,898.44,1007.81,992.19,1015.63,1023.44,984.38,1046.88,960.94,1054.69,1078.13,1953.13,1109.38,1992.19,992.19,1070.31,1054.69,1914.06,1039.06,960.94,960.94,953.13,968.75,960.94,976.56,976.56,882.81,929.69,976.56,992.19,976.56
885.9403,1737.91,673,1015.63,1015.63,898.44,1007.81,992.19,1007.81,1023.44,992.19,1039.06,960.94,1054.69,1062.5,1960.94,1109.38,1992.19,1000,1070.31,1062.5,1906.25,1031.25,960.94,960.94,960.94,968.75,968.75,976.56,976.56,882.81,937.5,984.38,992.19,968.75
886.2054,1735.27,674.61,1023.44,1015.63,906.25,1000,1000,1007.81,1015.63,984.38,1039.06,960.94,1054.69,1085.94,1960.94,1117.19,1992.19,992.19,1070.31,1054.69,1906.25,1039.06,968.75,960.94,953.13,968.75,960.94,976.56,984.38,890.63,929.69,984.38,976.56,976.56
887.0386,1733.8,676.02,1023.44,1015.63,898.44,1007.81,992.19,1015.63,1023.44,984.38,1039.06,960.94,1062.5,1078.13,1960.94,1117.19,1992.19,992.19,1070.31,1054.69,1953.13,1023.44,960.94,953.13,953.13,968.75,960.94,984.38,992.19,890.63,929.69,984.38,984.38,976.56
887.4552,1729.71,677.47,1023.44,1023.44,898.44,1000,992.19,1007.81,1007.81,984.38,1031.25,953.13,1054.69,1078.13,1968.75,1117.19,1992.19,984.38,1070.31,1039.06,1906.25,1039.06,953.13,953.13,960.94,968.75,960.94,976.56,984.38,898.44,929.69,984.38,984.38,976.56
887.7204,1726.56,678.3,1031.25,1023.44,906.25,1000,992.19,1007.81,1023.44,992.19,1039.06,953.13,1054.69,1078.13,1960.94,1117.19,1992.19,1000,1070.31,1054.69,1937.5,1031.25,960.94,953.13,960.94,968.75,968.75,976.56,984.38,882.81,937.5,976.56,992.19,976.56
888.137,1718.45,680.21,1023.44,1023.44,898.44,1000,992.19,1007.81,1031.25,984.38,1046.88,953.13,1054.69,1085.94,1976.56,1117.19,1992.19,1000,1062.5,1070.31,1734.38,1031.25,960.94,960.94,953.13,976.56,968.75,984.38,984.38,890.63,929.69,984.38,984.38,976.56
888.5536,1711.76,680.63,1023.44,1015.63,898.44,1007.81,984.38,1007.81,1015.63,976.56,1039.06,945.31,1062.5,1078.13,1968.75,1125,1992.19,1007.81,1070.31,1062.5,1906.25,1031.25,953.13,953.13,953.13,976.56,968.75,976.56,984.38,882.81,929.69,984.38,984.38,968.75
888.8187,1711,680.41,1015.63,1015.63,898.44,1000,984.38,1007.81,1023.44,976.56,1031.25,937.5,1062.5,1078.13,1945.31,1125,1992.19,1000,1078.13,1062.5,1914.06,1023.44,953.13,960.94,960.94,976.56,968.75,976.56,992.19,890.63,929.69,976.56,984.38,976.56
889.2353,1710.26,680.69,1023.44,1023.44,906.25,1000,992.19,1015.63,1023.44,976.56,1039.06,960.94,1054.69,1085.94,1960.94,1109.38,1992.19,1000,1070.31,1062.5,1906.25,1031.25,960.94,960.94,960.94,976.56,968.75,984.38,984.38,882.81,921.88,976.56,976.56,976.56
890.4094,1712.06,680.59,1031.25,1023.44,890.63,1000,984.38,1015.63,1015.63,984.38,1046.88,960.94,1054.69,1078.13,1960.94,1117.19,1992.19,984.38,1070.31,1062.5,1906.25,1031.25,960.94,968.75,960.94,976.56,968.75,984.38,976.56,882.81,921.88,984.38,984.38,968.75
890.8639,1715.55,680.97,1031.25,1023.44,898.44,1007.81,1000,1015.63,1031.25,976.56,1039.06,953.13,1054.69,1078.13,1968.75,1117.19,1992.19,1000,1062.5,1062.5,1906.25,1023.44,960.94,960.94,968.75,968.75,968.75,984.38,976.56,882.81,929.69,976.56,984.38,976.56
891.129,1710.65,679.93,1023.44,1023.44,898.44,1007.81,992.19,1007.81,1023.44,976.56,1039.06,953.13,1054.69,1078.13,1960.94,1109.38,1992.19,992.19,1070.31,1062.5,1781.25,1031.25,960.94,960.94,960.94,976.56,968.75,976.56,976.56,882.81,921.88,976.56,984.38,976.56
891.2805,1707.24,679,1023.44,1023.44,906.25,1007.81,992.19,1015.63,1031.25,984.38,1039.06,968.75,1054.69,1078.13,1968.75,1117.19,1992.19,992.19,1078.13,1062.5,1914.06,1031.25,960.94,960.94,960.94,976.56,968.75,976.56,976.56,875,929.69,984.38,984.38,976.56
891.5835,1713.46,678.63,1023.44,1023.44,906.25,1000,1000,1015.63,1031.25,984.38,1046.88,953.13,1054.69,1078.13,1937.5,1117.19,1992.19,992.19,1070.31,1062.5,1921.88,1031.25,960.94,953.13,953.13,976.56,968.75,976.56,976.56,890.63,921.88,984.38,984.38,976.56
892.0001,1717.15,677.85,1023.44,1023.44,898.44,1007.81,1000,1023.44,1023.44,976.56,1039.06,953.13,1054.69,1078.13,1968.75,1117.19,1992.19,992.19,1062.5,1062.5,1882.81,1031.25,960.94,960.94,960.94,976.56,968.75,976.56,976.56,875,921.88,984.38,984.38,976.56
892.7576,1719.85,678.08,1023.44,1023.44,898.44,1007.81,984.38,1015.63,1015.63,992.19,1039.06,953.13,1054.69,1070.31,1960.94,1109.38,1992.19,1000,1070.31,1062.5,1906.25,1031.25,960.94,960.94,960.94,968.75,968.75,984.38,984.38,882.81,929.69,984.38,976.56,976.56
893.6286,1719.85,679.55,1031.25,1023.44,898.44,1000,1000,1015.63,1023.44,984.38,1039.06,960.94,1046.88,1078.13,1960.94,1109.38,1992.19,992.19,1070.31,1054.69,1953.13,1023.44,960.94,960.94,953.13,976.56,968.75,976.56,976.56,882.81,937.5,984.38,984.38,976.56
893.8938,1719.47,680.72,1023.44,1031.25,898.44,992.19,984.38,1015.63,1023.44,984.38,1039.06,953.13,1054.69,1070.31,1968.75,1125,1992.19,992.19,1070.31,1062.5,1914.06,1031.25,960.94,960.94,960.94,968.75,960.94,976.56,984.38,882.81,937.5,984.38,984.38,968.75
894.6891,1719.18,679.11,1023.44,1023.44,898.44,1000,984.38,1007.81,1023.44,992.19,1039.06,953.13,1054.69,1078.13,1960.94,1117.19,1992.19,992.19,1070.31,1062.5,1906.25,1031.25,960.94,960.94,953.13,968.75,960.94,976.56,976.56,882.81,929.69,976.56,984.38,976.56
894.9542,1717.45,678.22,1023.44,1015.63,898.44,1007.81,992.19,1015.63,1015.63,992.19,1031.25,953.13,1046.88,1070.31,1960.94,1109.38,1992.19,992.19,1062.5,1062.5,1906.25,1031.25,960.94,953.13,960.94,976.56,960.94,984.38,976.56,882.81,929.69,984.38,984.38,984.38
895.3708,1715.6,679.74,1015.63,1031.25,898.44,1000,984.38,1000,1015.63,984.38,1039.06,960.94,1054.69,1078.13,1960.94,1117.19,1992.19,992.19,1062.5,1062.5,1906.25,1039.06,968.75,953.13,960.94,968.75,968.75,984.38,976.56,882.81,929.69,984.38,984.38,976.56
895.8253,1714.74,680.55,1023.44,1023.44,898.44,992.19,984.38,1007.81,1023.44,984.38,1039.06,953.13,1062.5,1085.94,1960.94,1117.19,1992.19,992.19,1062.5,1062.5,1953.13,1039.06,960.94,960.94,953.13,968.75,960.94,976.56,992.19,882.81,929.69,984.38,984.38,976.56
896.2419,1713.17,681.2,1023.44,1023.44,890.63,992.19,984.38,1007.81,1023.44,984.38,1039.06,953.13,1054.69,1078.13,1960.94,1117.19,1992.19,992.19,1070.31,1062.5,1906.25,1039.06,953.13,960.94,960.94,968.75,968.75,968.75,984.38,882.81,929.69,984.38,984.38,984.38
896.4692,1711.32,680.99,1031.25,1015.63,898.44,1000,992.19,1007.81,1023.44,984.38,1031.25,960.94,1046.88,1078.13,1968.75,1125,1992.19,992.19,1070.31,1054.69,1921.88,1031.25,953.13,960.94,960.94,976.56,968.75,976.56,984.38,882.81,929.69,976.56,984.38,976.56
897.3024,1712.41,681.32,1023.44,1023.44,898.44,1007.81,992.19,1007.81,1015.63,984.38,1039.06,960.94,1054.69,1085.94,1960.94,1117.19,1992.19,1000,1062.5,1062.5,1914.06,1039.06,960.94,960.94,960.94,976.56,960.94,984.38,984.38,882.81,929.69,984.38,984.38,976.56
897.5675,1714.21,680.23,1023.44,1023.44,898.44,1007.81,992.19,1007.81,1015.63,992.19,1039.06,953.13,1062.5,1085.94,1953.13,1109.38,1992.19,992.19,1062.5,1062.5,1914.06,1031.25,953.13,953.13,960.94,968.75,960.94,984.38,984.38,882.81,921.88,976.56,984.38,976.56
897.9841,1714.78,678.67,1023.44,1023.44,898.44,1000,992.19,1007.81,1031.25,976.56,1039.06,960.94,1062.5,1078.13,1960.94,1117.19,1992.19,992.19,1070.31,1062.5,1914.06,1023.44,953.13,960.94,953.13,976.56,968.75,976.56,976.56,882.81,937.5,992.19,984.38,976.56
898.7416,1715.16,680.54,1031.25,1023.44,898.44,1000,984.38,1015.63,1023.44,984.38,1039.06,960.94,1054.69,1085.94,1960.94,1109.38,1992.19,992.19,1062.5,1062.5,1945.31,1031.25,960.94,960.94,960.94,976.56,968.75,984.38,984.38,890.63,929.69,984.38,984.38,968.75
900.0672,1714.38,684.56,1023.44,1023.44,906.25,1000,992.19,1015.63,1015.63,976.56,1039.06,953.13,1062.5,1078.13,1953.13,1117.19,1992.19,992.19,1062.5,1062.5,1914.06,1023.44,968.75,960.94,960.94,968.75,968.75,976.56,984.38,890.63,929.69,984.38,992.19,984.38
900.3702,1711.83,689.69,1015.63,1015.63,890.63,1007.81,992.19,1015.63,1023.44,976.56,1039.06,945.31,1062.5,1085.94,1968.75,1109.38,1992.19,992.19,1062.5,1054.69,1906.25,1031.25,960.94,960.94,960.94,976.56,968.75,976.56,992.19,890.63,937.5,984.38,984.38,976.56
900.8246,1709.57,691.98,1031.25,1023.44,898.44,992.19,992.19,1015.63,1015.63,984.38,1039.06,953.13,1054.69,1070.31,1968.75,1109.38,1992.19,992.19,1070.31,1054.69,1906.25,1031.25,960.94,960.94,960.94,976.56,968.75,976.56,984.38,882.81,929.69,976.56,992.19,976.56
901.2413,1700.5,693.66,1031.25,1023.44,906.25,1007.81,984.38,1007.81,1023.44,984.38,1039.06,945.31,1046.88,1078.13,1960.94,1109.38,1992.19,992.19,1062.5,1054.69,1781.25,1031.25,968.75,960.94,960.94,976.56,968.75,984.38,976.56,882.81,937.5,992.19,992.19,976.56
901.5442,1691.32,697.32,1031.25,1023.44,898.44,1000,984.38,1000,1023.44,976.56,1039.06,953.13,1046.88,1070.31,1968.75,1109.38,1992.19,1000,1062.5,1054.69,1906.25,1031.25,968.75,960.94,960.94,976.56,976.56,976.56,984.38,882.81,937.5,992.19,984.38,976.56
901.9609,1689.89,699.63,1023.44,1023.44,898.44,1000,992.19,1007.81,1015.63,976.56,1031.25,945.31,1054.69,1078.13,1960.94,1117.19,1992.19,992.19,1070.31,1062.5,1945.31,1023.44,968.75,968.75,953.13,976.56,968.75,976.56,984.38,890.63,937.5,976.56,984.38,976.56
902.3396,1685.3,702.13,1031.25,1015.63,890.63,1000,984.38,1000,1015.63,984.38,1039.06,945.31,1054.69,1070.31,1960.94,1109.38,1992.19,984.38,1062.5,1054.69,1945.31,1023.44,968.75,960.94,968.75,968.75,968.75,976.56,984.38,890.63,937.5,992.19,992.19,976.56
902.6047,1681.71,705.58,1015.63,1031.25,898.44,1000,992.19,1015.63,1015.63,976.56,1031.25,953.13,1054.69,1078.13,1960.94,1109.38,1992.19,992.19,1062.5,1054.69,1945.31,1031.25,960.94,968.75,960.94,976.56,960.94,976.56,992.19,882.81,937.5,992.19,992.19,976.56
903.0213,1682.52,708.15,1023.44,1023.44,898.44,1007.81,992.19,1015.63,1023.44,968.75,1046.88,953.13,1039.06,1070.31,1968.75,1109.38,1992.19,1000,1070.31,1046.88,1906.25,1023.44,960.94,960.94,968.75,976.56,968.75,976.56,1000,882.81,929.69,992.19,992.19,976.56
903.4,1682.65,711.67,1023.44,1015.63,890.63,992.19,984.38,1007.81,1015.63,976.56,1039.06,960.94,1054.69,1078.13,1968.75,1117.19,1992.19,992.19,1062.5,1054.69,1914.06,1031.25,960.94,960.94,968.75,976.56,968.75,984.38,992.19,898.44,929.69,992.19,992.19,976.56
904.5363,1680.11,717.84,1023.44,1015.63,898.44,1007.81,984.38,1007.81,1015.63,984.38,1039.06,945.31,1046.88,1078.13,1960.94,1109.38,1992.19,984.38,1062.5,1054.69,1945.31,1023.44,968.75,960.94,960.94,984.38,968.75,984.38,992.19,890.63,937.5,992.19,992.19,984.38
905.1801,1678.93,727.3,1031.25,1023.44,898.44,992.19,992.19,1007.81,1023.44,976.56,1039.06,945.31,1062.5,1078.13,1960.94,1117.19,1992.19,992.19,1062.5,1070.31,1906.25,1023.44,968.75,976.56,968.75,976.56,976.56,984.38,1000,898.44,937.5,984.38,1000,992.19
906.3163,1684.1,741.14,1031.25,1023.44,898.44,992.19,1000,1007.81,1015.63,984.38,1046.88,953.13,1054.69,1085.94,1960.94,1117.19,1992.19,992.19,1070.31,1062.5,1906.25,1039.06,968.75,976.56,976.56,984.38,984.38,992.19,1007.81,906.25,937.5,1000,1007.81,984.38
906.7329,1693.3,756.12,1023.44,1023.44,906.25,1000,992.19,1015.63,1023.44,984.38,1046.88,960.94,1062.5,1085.94,1968.75,1117.19,1992.19,1000,1070.31,1062.5,1914.06,1031.25,976.56,976.56,976.56,984.38,984.38,992.19,1000,898.44,945.31,1000,1000,984.38
907.1874,1712.65,770.25,1039.06,1039.06,914.06,1007.81,1007.81,1023.44,1031.25,1000,1046.88,968.75,1062.5,1093.75,1976.56,1125,1992.19,1000,1070.31,1070.31,1914.06,1039.06,976.56,976.56,976.56,984.38,984.38,1000,1007.81,906.25,945.31,1000,1007.81,992.19
907.9449,1747.19,784.23,1046.88,1039.06,921.88,1031.25,1007.81,1031.25,1039.06,992.19,1054.69,976.56,1078.13,1101.56,1984.38,1125,1992.19,1007.81,1078.13,1078.13,1921.88,1046.88,976.56,984.38,976.56,992.19,984.38,992.19,1007.81,906.25,945.31,1000,1000,984.38
908.3615,1785.96,794.04,1054.69,1046.88,914.06,1023.44,1015.63,1031.25,1039.06,1000,1054.69,960.94,1085.94,1101.56,1984.38,1132.81,1992.19,1015.63,1078.13,1078.13,1914.06,1039.06,968.75,976.56,976.56,984.38,984.38,992.19,1000,898.44,937.5,992.19,992.19,984.38
908.6645,1821.53,796.01,1046.88,1046.88,921.88,1023.44,1015.63,1039.06,1031.25,1000,1062.5,968.75,1078.13,1101.56,1984.38,1140.63,1992.19,1015.63,1078.13,1070.31,1914.06,1039.06,968.75,968.75,976.56,984.38,976.56,992.19,984.38,890.63,937.5,992.19,984.38,976.56
908.816,1844.78,793.04,1054.69,1046.88,929.69,1023.44,1015.63,1031.25,1031.25,1000,1062.5,968.75,1078.13,1101.56,1976.56,1125,1992.19,1015.63,1085.94,1078.13,1757.81,1039.06,968.75,960.94,968.75,976.56,976.56,984.38,992.19,890.63,929.69,984.38,984.38,984.38
909.119,1863.43,784.99,1046.88,1039.06,921.88,1023.44,1007.81,1023.44,1046.88,1000,1054.69,976.56,1078.13,1101.56,1968.75,1125,1992.19,1015.63,1078.13,1078.13,1921.88,1046.88,960.94,953.13,953.13,976.56,976.56,976.56,984.38,882.81,929.69,984.38,984.38,976.56
909.5356,1876.18,767.92,1046.88,1039.06,914.06,1015.63,1007.81,1031.25,1039.06,1000,1054.69,968.75,1070.31,1093.75,1968.75,1132.81,1992.19,1000,1078.13,1070.31,1781.25,1046.88,953.13,945.31,960.94,968.75,960.94,976.56,968.75,875,921.88,976.56,976.56,968.75
909.9901,1877.7,741.32,1031.25,1031.25,906.25,1007.81,1000,1031.25,1031.25,992.19,1046.88,960.94,1070.31,1085.94,1968.75,1125,1992.19,1000,1070.31,1070.31,1914.06,1039.06,937.5,953.13,945.31,960.94,953.13,960.94,945.31,859.38,914.06,976.56,976.56,968.75
910.2552,1876.05,710.01,1031.25,1031.25,906.25,1015.63,1000,1015.63,1023.44,992.19,1039.06,968.75,1062.5,1085.94,1968.75,1117.19,1992.19,1000,1070.31,1062.5,1906.25,1031.25,937.5,945.31,945.31,953.13,945.31,953.13,968.75,859.38,914.06,968.75,968.75,960.94
910.7097,1867.79,678.7,1023.44,1023.44,898.44,1000,1000,1007.81,1031.25,992.19,1039.06,960.94,1054.69,1078.13,1968.75,1117.19,1992.19,1000,1078.13,1062.5,1945.31,1039.06,937.5,937.5,937.5,953.13,945.31,960.94,960.94,859.38,914.06,968.75,960.94,953.13
911.3914,1852.7,651.1,1023.44,1023.44,898.44,1000,984.38,1015.63,1023.44,984.38,1039.06,953.13,1054.69,1078.13,1960.94,1117.19,1992.19,984.38,1078.13,1062.5,1914.06,1023.44,945.31,937.5,945.31,953.13,945.31,953.13,960.94,867.19,914.06,968.75,968.75,960.94
911.808,1833.95,629.54,1015.63,1007.81,898.44,1000,992.19,1015.63,1023.44,976.56,1031.25,960.94,1054.69,1078.13,1953.13,1117.19,1992.19,992.19,1070.31,1070.31,1906.25,1031.25,945.31,945.31,945.31,953.13,953.13,960.94,960.94,859.38,914.06,968.75,976.56,953.13
912.2246,1814.51,613.31,1023.44,1023.44,890.63,1000,992.19,1007.81,1015.63,984.38,1031.25,953.13,1039.06,1078.13,1953.13,1109.38,1992.19,1000,1062.5,1062.5,1953.13,1031.25,945.31,937.5,945.31,960.94,953.13,968.75,968.75,875,914.06,976.56,968.75,953.13
912.4897,1790.49,602.24,1015.63,1023.44,898.44,992.19,992.19,1015.63,1023.44,976.56,1039.06,953.13,1046.88,1078.13,1960.94,1117.19,1992.19,1000,1070.31,1070.31,1765.63,1031.25,945.31,945.31,953.13,960.94,953.13,968.75,976.56,875,914.06,968.75,976.56,953.13
912.8685,1768.74,595.26,1023.44,1015.63,898.44,1000,976.56,1007.81,1015.63,984.38,1023.44,953.13,1054.69,1078.13,1937.5,1109.38,1992.19,992.19,1062.5,1062.5,1867.19,1023.44,945.31,945.31,953.13,960.94,960.94,968.75,976.56,875,914.06,976.56,976.56,960.94
913.2851,1754.9,590.49,1015.63,1015.63,898.44,1000,992.19,1015.63,1015.63,976.56,1031.25,953.13,1046.88,1078.13,1960.94,1109.38,1992.19,984.38,1070.31,1054.69,1906.25,1031.25,953.13,945.31,953.13,960.94,953.13,968.75,976.56,875,914.06,976.56,976.56,960.94
913.7017,1745.26,588.59,1023.44,1023.44,898.44,1000,984.38,1007.81,1015.63,976.56,1039.06,945.31,1054.69,1085.94,1960.94,1109.38,1992.19,1000,1070.31,1054.69,1945.31,1031.25,945.31,953.13,953.13,968.75,960.94,968.75,984.38,882.81,914.06,976.56,976.56,968.75
913.9668,1739.4,587.85,1023.44,1015.63,898.44,1007.81,1000,1007.81,1015.63,976.56,1046.88,953.13,1054.69,1078.13,1960.94,1109.38,1992.19,992.19,1054.69,1062.5,1914.06,1023.44,953.13,945.31,945.31,968.75,960.94,976.56,976.56,882.81,914.06,968.75,976.56,960.94
914.3834,1732.64,587.66,1023.44,1015.63,898.44,1000,992.19,1015.63,1015.63,976.56,1039.06,945.31,1054.69,1078.13,1960.94,1109.38,1992.19,984.38,1062.5,1054.69,1914.06,1031.25,953.13,953.13,960.94,976.56,953.13,976.56,984.38,875,914.06,976.56,976.56,960.94
915.5196,1725.95,589.8,1015.63,1015.63,898.44,1007.81,992.19,1015.63,1015.63,976.56,1039.06,953.13,1054.69,1085.94,1953.13,1109.38,1992.19,992.19,1070.31,1054.69,1914.06,1031.25,953.13,960.94,953.13,968.75,968.75,976.56,976.56,882.81,921.88,968.75,976.56,960.94
915.8984,1722.81,592.61,1031.25,1031.25,898.44,1000,1000,1000,1015.63,976.56,1039.06,953.13,1046.88,1085.94,1968.75,1109.38,1992.19,984.38,1070.31,1054.69,1914.06,1023.44,960.94,953.13,960.94,968.75,960.94,976.56,968.75,882.81,921.88,976.56,976.56,968.75
916.2013,1718.66,595.55,1031.25,1015.63,898.44,1000,992.19,1007.81,1015.63,992.19,1039.06,953.13,1046.88,1078.13,1953.13,1117.19,1992.19,992.19,1062.5,1054.69,1906.25,1023.44,953.13,960.94,960.94,968.75,968.75,968.75,976.56,882.81,914.06,976.56,984.38,960.94
916.6558,1714.04,596.76,1015.63,1023.44,898.44,1000,1000,1007.81,1031.25,984.38,1039.06,953.13,1054.69,1078.13,1960.94,1109.38,1992.19,984.38,1062.5,1054.69,1945.31,1031.25,960.94,953.13,960.94,976.56,976.56,976.56,976.56,875,914.06,937.5,976.56,968.75
918.6631,1711.75,601.98,1015.63,1023.44,906.25,1000,984.38,1015.63,1023.44,984.38,1039.06,960.94,1054.69,1078.13,1960.94,1109.38,1992.19,1000,1062.5,1054.69,1906.25,1031.25,960.94,960.94,960.94,976.56,968.75,984.38,976.56,882.81,929.69,984.38,976.56,976.56
918.9282,1713.75,609.82,1031.25,1031.25,906.25,1015.63,992.19,1015.63,1023.44,984.38,1039.06,960.94,1054.69,1085.94,1960.94,1101.56,1992.19,1000,1070.31,1054.69,1906.25,1031.25,960.94,960.94,960.94,976.56,960.94,968.75,976.56,882.81,921.88,976.56,992.19,968.75
919.3449,1710,615.8,1023.44,1031.25,898.44,1007.81,992.19,1007.81,1023.44,984.38,1039.06,960.94,1054.69,1078.13,1960.94,1117.19,1992.19,992.19,1062.5,1062.5,1781.25,1039.06,960.94,960.94,960.94,968.75,968.75,976.56,984.38,882.81,921.88,984.38,976.56,976.56
919.7993,1706.26,623.84,1023.44,1023.44,906.25,1007.81,992.19,1015.63,1023.44,984.38,1046.88,960.94,1046.88,1078.13,1960.94,1109.38,1992.19,1000,1070.31,1062.5,1953.13,1031.25,968.75,960.94,960.94,976.56,960.94,976.56,984.38,882.81,929.69,992.19,984.38,976.56
920.0645,1712.48,630.47,1023.44,1023.44,898.44,1015.63,992.19,1007.81,1015.63,984.38,1046.88,960.94,1054.69,1078.13,1968.75,1109.38,1992.19,1000,1062.5,1070.31,1929.69,1046.88,953.13,953.13,953.13,968.75,968.75,976.56,984.38,875,929.69,992.19,992.19,976.56
920.8977,1719.35,634.93,1023.44,1031.25,898.44,1000,992.19,1007.81,1015.63,992.19,1046.88,960.94,1054.69,1085.94,1953.13,1117.19,1992.19,1000,1078.13,1070.31,1914.06,1039.06,960.94,960.94,960.94,968.75,968.75,976.56,976.56,882.81,921.88,992.19,984.38,976.56
921.1628,1722.57,641.44,1023.44,1023.44,898.44,1000,992.19,1007.81,1015.63,984.38,1046.88,960.94,1046.88,1085.94,1953.13,1109.38,1992.19,992.19,1078.13,1062.5,1906.25,1039.06,960.94,953.13,953.13,968.75,960.94,976.56,992.19,890.63,929.69,992.19,992.19,984.38
921.3143,1715.45,647.18,1023.44,1023.44,898.44,1007.81,992.19,1015.63,1023.44,976.56,1046.88,953.13,1054.69,1078.13,1960.94,1109.38,1992.19,992.19,1070.31,1070.31,1765.63,1031.25,953.13,960.94,953.13,968.75,960.94,968.75,984.38,890.63,929.69,984.38,992.19,976.56
922.4505,1710.85,651.84,1023.44,1023.44,898.44,1007.81,992.19,1015.63,1023.44,976.56,1039.06,953.13,1062.5,1078.13,1968.75,1117.19,1992.19,992.19,1070.31,1070.31,1914.06,1031.25,960.94,960.94,953.13,976.56,968.75,976.56,992.19,882.81,921.88,984.38,992.19,976.56
